"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Papilio multicaudata","2018-04-28 10:54:00 -0600","Enjoying our hummingbird feeder.  ","1600 Canyon View Loop, Williams, AZ 86046, USA",35.2298039,-112.183177,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11639421","https://static.inaturalist.org/photos/16628936/medium.jpeg?1524938938","elizabeth115",11639421,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/28 10:54 AM MST","2018-04-28","2018-04-28 16:54:00 UTC","Mountain Time (US & Canada)",195,"","","false","","",NA,364316,"2018-04-28 18:11:06 UTC","2018-04-29 01:04:25 UTC","research","CC0",NA,NA,"false"
"Papilio multicaudata","2018-04-28 12:59:53 -0500","","Calle Pascual Morales, Jilotepec de Molina Enríquez, Edomex, MX",19.9462866667,-99.5321116667,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11638162","https://static.inaturalist.org/photos/16627731/medium.jpg?1524938663","gualu",11638162,"xochiquetzal","Insecta",68263,"false",2,0,"Sat Apr 28 2018 12:59:53 GMT-0500 (CDT)","2018-04-28","2018-04-28 17:59:53 UTC","Central Time (US & Canada)",5,"","","false","","",NA,353264,"2018-04-28 18:03:50 UTC","2018-04-28 20:01:17 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-28 10:40:15 -0500","Avistamiento en Cerro de la Silla, Guadalupe Nuevo León.","Unnamed Road, Bosques de La Pastora 2o Sector, Guadalupe, N.L., México",25.6327324618,-100.2345052734,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11615771","https://static.inaturalist.org/photos/16593167/medium.png?1524930198","ricardocastillo",11615771,"xochiquetzal","Insecta",68263,"false",1,0,"2018-04-28 10:40:15 AM CDT","2018-04-28","2018-04-28 15:40:15 UTC","Central Time (US & Canada)",4128,"","","false","gps","gps",NA,306495,"2018-04-28 15:43:05 UTC","2018-04-28 20:22:42 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-04-27 20:30:19 -0500","Caterpillars on Wafer Ash ","14114 Shire Oak St, San Antonio, TX, US",29.5701070638,-98.4229017048,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11562951","https://static.inaturalist.org/photos/16513215/medium.jpg?1524879094","thenectarbar",11562951,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Fri Apr 27 2018 20:30:19 GMT-0500 (CDT)","2018-04-27","2018-04-28 01:30:19 UTC","Central Time (US & Canada)",8,"","","false","","",NA,240973,"2018-04-28 01:31:32 UTC","2018-05-03 03:26:47 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-03-30 14:18:23 -0500","","100 W Spoke Hill Dr, Wimberley, TX, US",29.9746383333,-98.0899721667,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11556274","https://static.inaturalist.org/photos/16501826/medium.jpg?1524874496","stoop75",11556274,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Fri Mar 30 2018 14:18:23 GMT-0500 (CDT)","2018-03-30","2018-03-30 19:18:23 UTC","Central Time (US & Canada)",5,"","","false","","",NA,880264,"2018-04-28 00:14:47 UTC","2018-05-01 12:43:19 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-03-19 00:00:00 +0000","Yellow Tiger Swallowtail Butterfly","Texas, US",30.1245675501,-98.9032805073,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11494836","https://static.inaturalist.org/photos/16406753/medium.jpg?1524839558","anne62s",11494836,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2018/03/19 4:29 PM UTC","2018-03-19","","UTC",NA,"Kerr County Tx","obscured","true","","",NA,909962,"2018-04-27 14:38:39 UTC","2018-06-01 23:31:44 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-04-27 08:11:29 -0500","","Texas, US",29.5813706043,-98.415042249,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11487831","https://static.inaturalist.org/photos/16397454/medium.jpg?1524834720","thenectarbar",11487831,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Fri Apr 27 2018 08:11:29 GMT-0500 (CDT)","2018-04-27","2018-04-27 13:11:29 UTC","Central Time (US & Canada)",24,"14114 Shire Oak St, San Antonio, TX, US","obscured","true","","",NA,240973,"2018-04-27 13:11:51 UTC","2018-05-11 03:52:22 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-26 11:07:00 -0700","","5175 Somersville Rd, Antioch, CA 94509, USA",37.971782,-121.861398,"Black Diamond Mine","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11480197","https://static.inaturalist.org/photos/16384950/medium.jpg?1524815342","picturehappyphotos",11480197,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/26 11:07 AM PDT","2018-04-26","2018-04-26 18:07:00 UTC","Pacific Time (US & Canada)",197,"","","false","","",NA,861833,"2018-04-27 08:02:08 UTC","2018-04-27 14:05:35 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2017-06-24 16:21:04 -0600","","13171 W Siphon Rd, Pocatello, ID, US",42.9347133333,-112.4805666667,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11457046","https://static.inaturalist.org/photos/16345933/medium.jpg?1524767715","davilibe",11457046,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sat Jun 24 2017 16:21:04 GMT-0600 (MDT)","2017-06-24","2017-06-24 22:21:04 UTC","Mountain Time (US & Canada)",10,"","","false","","",NA,904885,"2018-04-26 18:35:13 UTC","2018-05-10 19:48:51 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-25 11:01:00 -0700","Or is this a Two-tailed Swallowtail ?","California, US",37.8711242719,-122.1265214273,"Briones R.P.","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11445085","https://static.inaturalist.org/photos/16326878/medium.jpeg?1524729243","kevinhintsa",11445085,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2018/04/25 11:01 AM PDT","2018-04-25","2018-04-25 18:01:00 UTC","Pacific Time (US & Canada)",104,"Briones Regional Park , California","obscured","true","","",NA,38530,"2018-04-26 07:54:09 UTC","2018-07-17 16:57:06 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-18 18:39:55 -0600","","5543 N Espina Rd, Tucson, AZ, US",32.3077193316,-110.923748492,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11442986","https://static.inaturalist.org/photos/16323456/medium.jpg?1524718541","laurimame",11442986,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Wed Apr 18 2018 18:39:55 GMT-0700 (MST)","2018-04-18","2018-04-19 00:39:55 UTC","Mountain Time (US & Canada)",208,"","","false","","",NA,902026,"2018-04-26 04:53:48 UTC","2018-06-13 02:06:30 UTC","research","",NA,3,"false"
"Papilio multicaudata","2016-04-24 00:00:00 +0000","","Contra Costa County, CA, USA",37.9161697654,-121.9467830658,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11437626","https://static.inaturalist.org/photos/16314050/medium.jpg?1524704409","janeyd",11437626,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2016/04/24 1:28 PM UTC","2016-04-24","","UTC",167,"","","false","","",NA,770371,"2018-04-26 01:01:04 UTC","2018-04-30 17:05:52 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-03-31 12:04:00 -0500","","Austin, TX, USA",30.4038234724,-97.8539371628,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11437540","https://static.inaturalist.org/photos/16313484/medium.jpeg?1524703636","adrianj",11437540,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2018/03/31 12:04 PM CDT","2018-03-31","2018-03-31 17:04:00 UTC","Central Time (US & Canada)",73,"","","false","","",NA,32808,"2018-04-26 00:56:59 UTC","2018-04-27 02:23:07 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-24 14:05:10 -0600","","New Mexico, US",35.1175679936,-106.433375214,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11400463","https://static.inaturalist.org/photos/16251958/medium.jpg?1524600533","nickess",11400463,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Tue Apr 24 2018 14:05:10 GMT-0600 (MDT)","2018-04-24","2018-04-24 20:05:10 UTC","Mountain Time (US & Canada)",357,"1150–1216 Louisiana Blvd SE, Albuquerque, NM, US","obscured","true","","",NA,723724,"2018-04-24 20:08:52 UTC","2018-04-28 18:54:12 UTC","research","",NA,3,"false"
"Papilio multicaudata","2009-04-10 08:03:00 -0600","at Cliff Rose ","Springdale, UT, USA",37.1973047679,-112.9905867576,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11383414","https://static.inaturalist.org/photos/16223917/medium.jpg?1524541859","creedo",11383414,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2009/04/10 8:03 AM MDT","2009-04-10","2009-04-10 14:03:00 UTC","Mountain Time (US & Canada)",60,"","","false","","",NA,743392,"2018-04-24 03:56:37 UTC","2018-04-29 05:25:31 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2017-05-28 00:59:00 UTC","Missing its tails","White Pine County, NV, USA",38.9734230631,-114.2294883728,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11383119","https://static.inaturalist.org/photos/16223517/medium.jpg?1524541371","janeyd",11383119,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2017/05/28 12:59 AM UTC","2017-05-28","2017-05-28 00:59:00 UTC","UTC",392,"","","false","","",NA,770371,"2018-04-24 03:46:37 UTC","2018-04-24 06:16:57 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-03-30 10:55:50 -0500","","Calle Obraje 53, Ecatepec de Morelos, Edomex, MX",19.6270475846,-99.0777795766,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/11377989","https://static.inaturalist.org/photos/16214844/medium.jpg?1524529639","gaby_p",11377989,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Fri Mar 30 2018 10:55:50 GMT-0600 (CST)","2018-03-30","2018-03-30 15:55:50 UTC","Central Time (US & Canada)",53,"","","false","","",NA,889072,"2018-04-24 00:27:17 UTC","2018-04-24 20:00:14 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-22 18:53:37 -0600","","82923, Boulder, WY, US",42.5530834156,-109.3867736266,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11346332","https://static.inaturalist.org/photos/16162580/medium.jpg?1524446023","maudenorman",11346332,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sun Apr 22 2018 18:53:37 GMT-0600 (MDT)","2018-04-22","2018-04-23 00:53:37 UTC","Mountain Time (US & Canada)",3236813,NA,NA,"false","","",NA,867213,"2018-04-23 01:13:39 UTC","2018-04-24 23:47:16 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-21 11:06:00 -0700","","Contra Costa County, CA, USA",37.9696433822,-121.8713378906,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11343413","https://static.inaturalist.org/photos/16157120/medium.jpg?1524441311","hfabian",11343413,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/21 11:06 AM PDT","2018-04-21","2018-04-21 18:06:00 UTC","Pacific Time (US & Canada)",122,NA,NA,"false","","",NA,3342,"2018-04-22 23:55:51 UTC","2018-04-24 02:12:31 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-04-21 12:04:00 -0700","Two individuals here .","Black Diamond Mines Regional Preserve , CA",37.957323,-121.882904,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11306424","https://static.inaturalist.org/photos/16091801/medium.jpeg?1524377020","kevinhintsa",11306424,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/21 12:04 PM PDT","2018-04-21","2018-04-21 19:04:00 UTC","Pacific Time (US & Canada)",52,NA,NA,"false","","",NA,38530,"2018-04-22 06:03:45 UTC","2018-07-17 17:00:13 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata multicaudata","2018-04-21 11:46:29 -0500","Cueta","San Pedro el Alto Tierra Blanca, Ejido San Pedro el Alto, Méx., México",19.61740006,-99.88172922,NA,"","https://www.inaturalist.org/observations/11276867","https://static.inaturalist.org/photos/16032624/medium.jpeg?1524334624","rossruiz",11276867,"Llamadora","Insecta",237647,"false",3,0,"2018-04-21 11:46:29 AM CDT","2018-04-21","2018-04-21 16:46:29 UTC","Central Time (US & Canada)",9,NA,NA,"false","","",NA,794638,"2018-04-21 18:16:46 UTC","2018-06-09 15:16:27 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2018-04-20 12:34:00 -0600","","400 Cornell Dr NW, Albuquerque, NM 87106, USA",35.0848464966,-106.6191635132,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11224960","https://static.inaturalist.org/photos/15927000/medium.jpeg?1524249591","ryanlalo",11224960,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018-04-20 12:34:00 PM MDT","2018-04-20","2018-04-20 18:34:00 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,763147,"2018-04-20 18:39:40 UTC","2018-04-21 04:08:19 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-04-10 00:10:00 -0500","La encontré en un pastizal de capula..... ","Barrio de Dolores, Capula, Mich., México",19.6788668037,-101.3890715316,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11220660","https://static.inaturalist.org/photos/15918753/medium.jpeg?1524244245","julian51",11220660,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018-04-10 12:10:00 AM CDT","2018-04-10","2018-04-10 05:10:00 UTC","Central Time (US & Canada)",22,NA,NA,"false","gps","gps",NA,862994,"2018-04-20 17:10:13 UTC","2018-04-20 17:31:31 UTC","research","",NA,2,"false"
"Papilio multicaudata","2017-10-18 16:08:00 -0500","","Lomas de Chapultepec II Secc, 11000 Ciudad de México, CDMX, Mexico",19.4217083333,-99.21955,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11214238","https://static.inaturalist.org/photos/15906511/medium.jpeg?1524234243","ulexeuropaeus",11214238,"xochiquetzal","Insecta",68263,"false",0,0,"2017/10/18 4:08 PM CDT","2017-10-18","2017-10-18 21:08:00 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,836783,"2018-04-20 14:24:16 UTC","2018-04-27 13:38:44 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-17 13:02:00 -0500","","Acolman, Méx., México",19.6420614,-98.9107373,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11173016","https://static.inaturalist.org/photos/15824382/medium.jpeg?1524159398","enri7",11173016,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/17 1:02 PM CDT","2018-04-17","2018-04-17 18:02:00 UTC","Central Time (US & Canada)",1786,NA,NA,"false","","",NA,277946,"2018-04-19 17:37:07 UTC","2018-04-20 03:07:49 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-04-19 07:06:28 -0500","","Mexico",19.0479590892,-99.108403558,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11171738","https://static.inaturalist.org/photos/15821862/medium.jpg?1524157595","itsaqui",11171738,"Two-tailed Swallowtail","Insecta",68263,"false",3,1,"Thu Apr 19 2018 07:06:28 GMT-0500 (CDT)","2018-04-19","2018-04-19 12:06:28 UTC","Central Time (US & Canada)",95748,NA,NA,"false","","",NA,847570,"2018-04-19 17:06:31 UTC","2018-05-07 03:16:03 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-18 17:05:13 -0600","","303 E 2nd St, Winslow, AZ 86047, USA",35.0216140747,-110.6949005127,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11143674","https://static.inaturalist.org/photos/15766466/medium.jpg?1524098568","csonafrank",11143674,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018-04-18 5:05:13 PM MST","2018-04-18","2018-04-18 23:05:13 UTC","Mountain Time (US & Canada)",NA,NA,NA,"false","gps","gps",NA,737782,"2018-04-19 00:42:44 UTC","2018-04-19 02:42:15 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-04-18 18:24:24 -0500","","7104 Smokey Hill Rd, Austin, TX, US",30.242305,-97.8943166667,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11140684","https://static.inaturalist.org/photos/15760803/medium.jpg?1524094047","emilyabel",11140684,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Wed Apr 18 2018 18:24:24 GMT-0500 (CDT)","2018-04-18","2018-04-18 23:24:24 UTC","Central Time (US & Canada)",50,NA,NA,"false","","",NA,537996,"2018-04-18 23:25:17 UTC","2018-04-19 13:20:18 UTC","research","",NA,3,"false"
"Papilio multicaudata","2017-05-23 10:41:53 -0500","","Calle Agua Azul 3, Valle de Bravo, Edomex, MX",19.2008768699,-100.1228439751,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11130290","https://static.inaturalist.org/photos/15740703/medium.jpg?1524080675","compasstraveler",11130290,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Tue May 23 2017 10:41:53 GMT-0500 (CDT)","2017-05-23","2017-05-23 15:41:53 UTC","Central Time (US & Canada)",24,NA,NA,"false","","",NA,857216,"2018-04-18 19:44:33 UTC","2018-04-18 21:18:12 UTC","research","",NA,3,"false"
"Papilio multicaudata","2017-07-25 16:37:04 -0600","I watched this Swallowtail partially fold it’s wings to get into this day lily to get nectar. ","4990 W Foxtrail Ln, Idaho Falls, ID, US",43.504025,-112.1324305,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11097528","https://static.inaturalist.org/photos/15676435/medium.jpg?1524023528","rpiscitella",11097528,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Tue Jul 25 2017 16:37:04 GMT-0600 (MDT)","2017-07-25","2017-07-25 22:37:04 UTC","Mountain Time (US & Canada)",5,NA,NA,"false","","",NA,313646,"2018-04-18 03:51:46 UTC","2018-04-19 16:06:19 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-17 12:37:19 -0500","","Schnabel Park, San Antonio, TX, US",29.5343877856,-98.6422529709,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11077511","https://static.inaturalist.org/photos/15637296/medium.jpg?1523993100","peteyspam",11077511,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Tue Apr 17 2018 12:37:19 GMT-0500 (CDT)","2018-04-17","2018-04-17 17:37:19 UTC","Central Time (US & Canada)",840,NA,NA,"false","","",NA,339916,"2018-04-17 19:24:56 UTC","2018-04-17 22:17:37 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-17 12:05:00 -0500","very windy day with gusts to 30 mph. This Two-tailed Swallowtail had a full time job just hanging on to this thistle flower!","Hays County, TX, USA",30.1989262954,-98.1138281823,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11072819","https://static.inaturalist.org/photos/15627710/medium.jpg?1523985708","greglasley",11072819,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/17 12:05 PM CDT","2018-04-17","2018-04-17 17:05:00 UTC","Central Time (US & Canada)",8,NA,NA,"false","","",NA,9706,"2018-04-17 17:24:44 UTC","2018-04-18 13:05:14 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-17 09:29:35 -0600","","The University of Texas at El Paso, El Paso, TX, US",31.7690564264,-106.506010213,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/11069202","https://static.inaturalist.org/photos/15620657/medium.jpg?1523979928","apina7",11069202,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Tue Apr 17 2018 09:29:35 GMT-0600 (MDT)","2018-04-17","2018-04-17 15:29:35 UTC","Mountain Time (US & Canada)",46,NA,NA,"false","","",NA,329858,"2018-04-17 15:45:16 UTC","2018-04-17 17:34:08 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-14 11:28:49 -0500","","76558 San Joaquín, QRO, San Joaquín, QRO, MX",20.9190883333,-99.5745616667,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10992844","https://static.inaturalist.org/photos/15486313/medium.jpg?1523843486","calliepillar",10992844,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sat Apr 14 2018 11:28:49 GMT-0500 (CDT)","2018-04-14","2018-04-14 16:28:49 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,572857,"2018-04-16 01:49:58 UTC","2018-05-07 17:57:14 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-15 13:12:00 -0500","There were two worn Two-tailed Swallowtails in my yard today; this was the less worn of the two. The realtaively thin stripes on the forewing as well as the underside of the forewing ID this as Two-tailed instead of Eastern Tiger which also occurs here.","Hays County, TX, USA",30.1989170226,-98.1137959958,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10974960","https://static.inaturalist.org/photos/15451263/medium.jpg?1523819543","greglasley",10974960,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2018/04/15 1:12 PM CDT","2018-04-15","2018-04-15 18:12:00 UTC","Central Time (US & Canada)",8,NA,NA,"false","","",NA,9706,"2018-04-15 19:19:21 UTC","2018-04-19 16:03:59 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-22 09:41:21 -0600","","1100–1116 E Robinson Ave, El Paso, TX, US",31.7817725129,-106.4941180344,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10869155","https://static.inaturalist.org/photos/15256213/medium.jpg?1523650087","garlandrogers",10869155,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Thu Mar 22 2018 09:41:21 GMT-0600 (MDT)","2018-03-22","2018-03-22 15:41:21 UTC","Mountain Time (US & Canada)",174,NA,NA,"false","","",NA,682143,"2018-04-13 20:07:45 UTC","2018-04-14 16:24:41 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-04-13 07:27:45 -0500","","Llanura 10, Cd. Universitaria, 04500 Ciudad de México, CDMX, México",19.3113351008,-99.1990777105,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10851727","https://static.inaturalist.org/photos/15220995/medium.jpeg?1523621974","krishna3",10851727,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2018-04-13 7:27:45 a.m. CDT","2018-04-13","2018-04-13 12:27:45 UTC","Central Time (US & Canada)",918,NA,NA,"false","gps","gps",NA,810260,"2018-04-13 12:19:31 UTC","2018-04-14 18:06:39 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-04-12 16:25:00 -0500","","Cerro de la Estrella, 09860 Ciudad de México, CDMX, México",19.3204177714,-99.0794277191,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10845612","https://static.inaturalist.org/photos/15208024/medium.jpeg?1523605344","mictlanaztek",10845612,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/12 4:25 PM CDT","2018-04-12","2018-04-12 21:25:00 UTC","Central Time (US & Canada)",67,NA,NA,"false","","",NA,80440,"2018-04-13 07:43:20 UTC","2018-04-13 09:08:45 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-04-08 21:49:00 -0500","la seguí y seguí como mis sueños","Av. 5 de Mayo No. 290, San Lorenzo Tlaltenango, Refinería 18 de Marzo, 11210 Miguel Hidalgo, CDMX, México",19.4686896,-99.1972629,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10834192","https://static.inaturalist.org/photos/15184931/medium.jpg?1523581037","rouse",10834192,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/08 9:49 PM CDT","2018-04-08","2018-04-09 02:49:00 UTC","Central Time (US & Canada)",1424,NA,NA,"false","","",NA,792134,"2018-04-13 00:57:39 UTC","2018-04-13 12:20:53 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-02-17 15:26:42 -0600","","Calle Alfonso Herrera 87, Ciudad de México, CDMX, MX",19.4403216667,-99.1637583333,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10795901","https://static.inaturalist.org/photos/15109577/medium.jpg?1523503863","dianzo",10795901,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Sat Feb 17 2018 15:26:42 GMT-0600 (CST)","2018-02-17","2018-02-17 21:26:42 UTC","Central Time (US & Canada)",10,NA,NA,"false","","",NA,788103,"2018-04-12 03:30:54 UTC","2018-04-12 03:50:49 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-03-19 14:27:00 -0500","","Circle C Ranch, Austin, TX, USA",30.1858683333,-97.87102,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10773627","https://static.inaturalist.org/photos/15070102/medium.jpeg?1523451832","ncowey",10773627,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/03/19 2:27 PM CDT","2018-03-19","2018-03-19 19:27:00 UTC","Central Time (US & Canada)",NA,NA,NA,"false","","",NA,64142,"2018-04-11 13:04:05 UTC","2018-04-11 17:13:43 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-10 13:48:00 -0500","","TC Community Garden, Travis, Texas, United States",30.2465138889,-97.8232194444,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10759472","https://static.inaturalist.org/photos/15043131/medium.jpg?1523393592","ecarpe",10759472,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/10 1:48 PM CDT","2018-04-10","2018-04-10 18:48:00 UTC","Central Time (US & Canada)",NA,NA,NA,"false","","",NA,68260,"2018-04-10 20:58:24 UTC","2018-04-10 21:10:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-10 00:00:00 -0600","","Ecatepec de Morelos, MX-MX, MX",19.546404,-99.061275,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10759037","https://static.inaturalist.org/photos/15042725/medium.jpg?1523393094","aldojaviermndez",10759037,"Two-tailed Swallowtail","Insecta",68263,"false",3,1,"2018-04-10","2018-04-10","","Mexico City",5642,NA,NA,"false","","",NA,843567,"2018-04-10 20:44:55 UTC","2018-04-11 15:56:10 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-10 10:46:00 -0500","","Ojuelos de Jalisco, Jal., México",21.8136552825,-101.8103416546,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10754480","https://static.inaturalist.org/photos/15034694/medium.jpeg?1523380107","ehecatlheloderm",10754480,"xochiquetzal","Insecta",68263,"false",2,0,"2018/04/10 10:46 AM CDT","2018-04-10","2018-04-10 15:46:00 UTC","Central Time (US & Canada)",2013,NA,NA,"false","","",NA,785660,"2018-04-10 17:08:33 UTC","2018-04-10 17:39:06 UTC","research","CC-BY-NC",NA,NA,"false"
