"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Lycaena xanthoides","2015-05-27 00:00:00 -0800","","Alum Rock Park",37.392932,-121.801567,"","Great Copper","http://www.inaturalist.org/observations/1554450","https://static.inaturalist.org/photos/1925283/medium.jpg?1432784432","dpom",1554450,"Great Copper","Insecta",59125,"false",1,0,"2015-05-27","2015-05-27","","Pacific Time (US & Canada)",105,"","","false",NA,"",NA,16101,"2015-05-28 03:40:27 UTC","2016-09-23 02:21:46 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-27 10:39:29 -0700","","340 N Capitol Ave, San Jose, CA, US",37.371227,-121.842247,"","Great Copper","http://www.inaturalist.org/observations/1553558","https://static.inaturalist.org/photos/1924047/medium.jpg?1432767448","anudibranchmom",1553558,"Great Copper","Insecta",59125,"false",1,0,"Wed May 27 2015 10:39:29 GMT-0700 (PDT)","2015-05-27","2015-05-27 17:39:29 UTC","Pacific Time (US & Canada)",65,"","","false",NA,"",NA,26610,"2015-05-27 22:57:05 UTC","2016-09-23 02:21:28 UTC","research","CC-BY-NC",3,"false"
"Lycaena xanthoides","2015-05-25 12:34:03 -0700","Female in alternate photos.","Alum Rock Park",37.396869,-121.802276,"2015-05-25 Alum Rock","Great Copper","http://www.inaturalist.org/observations/1545229","https://static.inaturalist.org/photos/1913984/medium.jpg?1432599864","anudibranchmom",1545229,"Great Copper","Insecta",59125,"false",1,0,"2015-05-25 12:34:03","2015-05-25","2015-05-25 19:34:03 UTC","Pacific Time (US & Canada)",2254,"","","false",NA,"",NA,26610,"2015-05-26 00:22:26 UTC","2016-09-23 02:21:02 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-23 14:48:40 -0700","","joseph grant county park",37.342706,-121.713413,"","Great Copper","http://www.inaturalist.org/observations/1537336","https://static.inaturalist.org/photos/1904387/medium.jpg?1432485808","temminicki",1537336,"Great Copper","Insecta",59125,"true",1,0,"2015-05-23 14:48:40","2015-05-23","2015-05-23 21:48:40 UTC","Pacific Time (US & Canada)",7610,"","","false",NA,"",NA,3290,"2015-05-24 16:42:14 UTC","2016-09-23 02:20:42 UTC","research","",NA,"false"
"Lycaena xanthoides","2015-05-22 00:00:00 -0800","","San Benito County, US-CA, US",36.5346072328,-121.1733573685,"","Great Copper","http://www.inaturalist.org/observations/1529676","https://static.inaturalist.org/photos/1895365/medium.jpg?1444398244","jmaughn",1529676,"Great Copper","Insecta",59125,"false",3,0,"2015-05-22","2015-05-22","","Pacific Time (US & Canada)",34,"San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2015-05-23 06:15:25 UTC","2016-07-11 20:55:13 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-20 00:00:00 -0800","","California, US",37.2616542301,-121.7155340204,"","Great Copper","http://www.inaturalist.org/observations/1520169","https://static.inaturalist.org/photos/1883508/medium.jpg?1444393920","jmaughn",1520169,"Great Copper","Insecta",59125,"false",2,0,"2015-05-20","2015-05-20","","Pacific Time (US & Canada)",6,"Santa Clara Co. CA","obscured","true",NA,"manual",NA,2873,"2015-05-21 15:00:21 UTC","2016-09-23 02:20:29 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-16 13:48:40 -0700","","Pinnacles National Park",36.495234,-121.204938,"","Great Copper","http://www.inaturalist.org/observations/1504239","https://static.inaturalist.org/photos/1863373/medium.JPG?1431913407","gbentall",1504239,"Great copper","Insecta",59125,"false",2,0,"2015-05-16 13:48:40","2015-05-16","2015-05-16 20:48:40 UTC","Pacific Time (US & Canada)",370,"","","false",NA,"",NA,19715,"2015-05-18 01:34:53 UTC","2016-03-15 15:09:50 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-05-16 00:00:00 -1000","","Alum Rock Park, San Jose, Ca",37.399046,-121.797373,"","Great Copper","http://www.inaturalist.org/observations/1497326","https://static.inaturalist.org/photos/1854590/medium.JPG?1431807298","deejay",1497326,"Great Copper","Insecta",59125,"true",1,0,"May 16, 2015","2015-05-16","","Hawaii",26,"","","false",NA,"",NA,80832,"2015-05-16 20:13:42 UTC","2016-09-23 02:20:05 UTC","research","",NA,"false"
"Lycaena xanthoides","2015-05-08 12:50:56 -0700","Female . ","California, US",37.8015375394,-122.016310052,"","Great Copper","http://www.inaturalist.org/observations/1467171","https://static.inaturalist.org/photos/1819373/medium.JPG?1431150827","kevinhintsa",1467171,"Great Copper","Insecta",59125,"false",1,0,"2015-05-08 12:50:56","2015-05-08","2015-05-08 19:50:56 UTC","Pacific Time (US & Canada)",543,"Briones Regional Park , CA","obscured","true",NA,"",NA,38530,"2015-05-09 05:52:58 UTC","2015-05-13 23:45:45 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2015-04-19 00:00:00 -0800","","Pinnacles National Park",36.484199,-121.165466,"Pinnacles National Park, California, insect, Great Copper, Lycaena xanthoides","Great Copper","http://www.inaturalist.org/observations/1417349","https://static.inaturalist.org/photos/1753952/medium.jpg?1429801494","edwardrooks",1417349,"Great Copper","Insecta",59125,"false",2,0,"2015-04-19","2015-04-19","","Pacific Time (US & Canada)",427,"","","false",NA,"",NA,10201,"2015-04-23 15:04:43 UTC","2015-08-31 19:00:48 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2009-06-06 11:52:04 -0700","","Bear Gulch, Pinnacles National Park",36.481192,-121.181353,"","Great Copper","http://www.inaturalist.org/observations/1345783","https://static.inaturalist.org/photos/1664814/medium.JPG?1427575214","danielgeorge",1345783,"Great Copper","Insecta",59125,"false",1,0,"2009-06-06 11:52:04","2009-06-06","2009-06-06 18:52:04 UTC","Pacific Time (US & Canada)",20,"","","false",NA,"",NA,21318,"2015-03-28 20:38:30 UTC","2016-07-11 20:50:02 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2007-06-02 13:04:17 -0700","From past files .Female nectaring on California Buckeye at  Curry Canyon . ","Mount Diablo State Park , CA",37.871729,-121.918252,NA,"Great Copper","http://www.inaturalist.org/observations/1251006","https://static.inaturalist.org/photos/1570718/medium.JPG?1424585886","kevinhintsa",1251006,"Great Copper","Insecta",59125,"false",2,0,"2007-06-02 13:04:17","2007-06-02","2007-06-02 20:04:17 UTC","Pacific Time (US & Canada)",9102,"","","false",NA,"",NA,38530,"2015-02-22 06:18:04 UTC","2015-05-13 23:51:29 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2006-06-24 11:35:58 -0700","From past files . ","Mount Diablo State Park , CA",37.866968,-121.931763,NA,"Great Copper","http://www.inaturalist.org/observations/1247424","https://static.inaturalist.org/photos/1565918/medium.JPG?1424414046","kevinhintsa",1247424,"Great Copper","Insecta",59125,"false",1,0,"2006-06-24 11:35:58","2006-06-24","2006-06-24 18:35:58 UTC","Pacific Time (US & Canada)",135,"","","false",NA,"",NA,38530,"2015-02-20 06:33:57 UTC","2015-05-14 00:33:31 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2009-06-03 11:17:07 -0700","From past files . Donner Canyon . ","Mount Diablo State Park , CA",37.871729,-121.918252,NA,"Great Copper","http://www.inaturalist.org/observations/1247407","https://static.inaturalist.org/photos/1565899/medium.JPG?1424412010","kevinhintsa",1247407,"Great Copper","Insecta",59125,"false",1,0,"2009-06-03 11:17:07","2009-06-03","2009-06-03 18:17:07 UTC","Pacific Time (US & Canada)",9102,"","","false",NA,"",NA,38530,"2015-02-20 05:59:45 UTC","2015-05-14 00:33:32 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-22 10:04:32 -0700","San Diego County, California, US","Lake Morena",32.687903,-116.524601,NA,"Great Copper","http://www.inaturalist.org/observations/756074","https://static.inaturalist.org/photos/950562/medium.jpg?1444614363","finatic",756074,"Great Copper","Insecta",59125,"false",1,0,"2014-06-22 10:04:32","2014-06-22","2014-06-22 17:04:32 UTC","Pacific Time (US & Canada)",502,"","","false",NA,"manual",NA,10285,"2014-06-27 14:31:17 UTC","2017-04-06 07:11:13 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-22 14:53:54 -0700","","Potrero, CA (restricted access)",32.62434,-116.611633,NA,"Great Copper","http://www.inaturalist.org/observations/754485","https://static.inaturalist.org/photos/948374/medium.jpg?1444611008","jaykeller",754485,"Great Copper","Insecta",59125,"false",1,0,"2014-06-22 14:53:54","2014-06-22","2014-06-22 21:53:54 UTC","Pacific Time (US & Canada)",68,"","","false",NA,"manual",NA,27743,"2014-06-26 02:04:00 UTC","2017-04-06 07:12:01 UTC","research","",NA,"false"
"Lycaena xanthoides","2014-06-22 14:49:27 -0700","San Diego County, California, US","Potrero—Twin Lakes Resorts",32.624297,-116.61202,NA,"Great Copper","http://www.inaturalist.org/observations/753666","https://static.inaturalist.org/photos/947293/medium.jpg?1444609890","finatic",753666,"Great Copper","Insecta",59125,"false",2,0,"2014-06-22 14:49:27","2014-06-22","2014-06-22 21:49:27 UTC","Pacific Time (US & Canada)",45,"","","false",NA,"manual",NA,10285,"2014-06-25 16:13:16 UTC","2016-07-22 19:32:43 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-22 10:08:30 -0700","","Lake Morena, CA",32.686776,-116.524429,NA,"Great Copper","http://www.inaturalist.org/observations/753254","https://static.inaturalist.org/photos/946723/medium.jpg?1444609319","jaykeller",753254,"Great Copper","Insecta",59125,"false",1,0,"2014-06-22 10:08:30","2014-06-22","2014-06-22 17:08:30 UTC","Pacific Time (US & Canada)",549,"","","false",NA,"manual",NA,27743,"2014-06-25 03:51:59 UTC","2016-08-01 11:19:41 UTC","research","",NA,"false"
"Lycaena xanthoides","2014-06-14 00:00:00 -0800","","Pinnacles National Park, San Benito Co. CA",36.486282,-121.169006,NA,"Great Copper","http://www.inaturalist.org/observations/737117","https://static.inaturalist.org/photos/926445/medium.jpg?1444583156","jmaughn",737117,"Great Copper","Insecta",59125,"false",1,0,"2014-06-14","2014-06-14","","Pacific Time (US & Canada)",13,"","","false",NA,"",NA,2873,"2014-06-15 01:38:35 UTC","2015-05-14 00:05:55 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-10 00:00:00 -0800","","Monterey Co. CA",36.637524,-121.751596,NA,"Great Copper","http://www.inaturalist.org/observations/733289","https://static.inaturalist.org/photos/921534/medium.jpg?1444578260","jmaughn",733289,"Great Copper","Insecta",59125,"false",1,0,"2014-06-10","2014-06-10","","Pacific Time (US & Canada)",154,"","","false",NA,"manual",NA,2873,"2014-06-12 06:07:42 UTC","2015-05-14 00:06:12 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-10 00:00:00 -0800","Male","Mount Diablo State Park",37.896666,-121.874428,NA,"Great Copper","http://www.inaturalist.org/observations/730019","https://static.inaturalist.org/photos/917421/medium.JPG?1402444541","robberfly",730019,"Great Copper","Insecta",59125,"false",1,0,"2014-06-10","2014-06-10","","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,13979,"2014-06-10 23:55:35 UTC","2015-04-09 03:47:30 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-08 00:00:00 -0800","","Pinnacles National Park, San Benito Co. CA",36.465965,-121.154104,NA,"Great Copper","http://www.inaturalist.org/observations/727104","https://static.inaturalist.org/photos/913329/medium.jpg?1444572847","jmaughn",727104,"Great Copper","Insecta",59125,"false",1,0,"2014-06-08","2014-06-08","","Pacific Time (US & Canada)",131,"","","false",NA,"manual",NA,2873,"2014-06-09 17:11:50 UTC","2015-05-14 00:40:54 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-05 12:31:24 -0700","It was nectaring on fogfruit ( Phyla nodiflora ) .","Briones Regional Park , CA",37.946245,-122.13531,NA,"Great Copper","http://www.inaturalist.org/observations/721072","https://static.inaturalist.org/photos/906374/medium.JPG?1402090903","kevinhintsa",721072,"great copper","Insecta",59125,"false",1,0,"2014-06-05 12:31:24","2014-06-05","2014-06-05 19:31:24 UTC","Pacific Time (US & Canada)",271,"","","false",NA,"",NA,38530,"2014-06-06 21:41:37 UTC","2016-04-21 17:20:25 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-06-01 00:00:00 -0800","","Monte Bello Open Space Preserve, Santa Clara County",37.309874,-122.154736,NA,"Great Copper","http://www.inaturalist.org/observations/711935","https://static.inaturalist.org/photos/894472/medium.jpg?1401678847","leslie_flint",711935,"Great Copper","Insecta",59125,"false",2,0,"2014-06-01","2014-06-01","","Pacific Time (US & Canada)",4446,"","","false",NA,"",NA,9335,"2014-06-02 03:13:57 UTC","2016-09-23 01:44:56 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-05-23 00:00:00 -0800","","San Benito County, US-CA, US",36.4423418179,-121.0289368777,NA,"Great Copper","http://www.inaturalist.org/observations/696026","https://static.inaturalist.org/photos/873521/medium.jpg?1444538622","jmaughn",696026,"Great Copper","Insecta",59125,"false",1,0,"2014-05-23","2014-05-23","","Pacific Time (US & Canada)",524,"San Benito Co. CA","obscured","true",NA,"manual",NA,2873,"2014-05-24 06:40:30 UTC","2015-05-14 01:06:16 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2014-05-15 17:49:55 -0700","Has the small tail, orange arca around upper black dot. Quarter-sized.","San Luis Obispo, California, United States",35.42624636,-120.54746926,NA,"Great Copper","http://www.inaturalist.org/observations/684985","https://static.inaturalist.org/photos/862281/medium.jpg?1400486349","kueda",684985,"Lycaena xanthoides","Insecta",59125,"false",2,0,"2014-05-15 17:49:55","2014-05-15","2014-05-16 00:49:55 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,1,"2014-05-19 07:58:42 UTC","2015-05-14 00:07:42 UTC","research","CC0",NA,"false"
"Lycaena xanthoides","2008-07-05 15:09:42 -0700","Brief description of what you observed","Rancho Los Mochos",37.542765,-121.573194,NA,"Great Copper","http://www.inaturalist.org/observations/682839","https://static.inaturalist.org/photos/859744/medium.jpg?1400393653","eddiebug",682839,"Great Copper","Insecta",59125,"true",1,0,"2008-07-05 15:09:42","2008-07-05","2008-07-05 22:09:42 UTC","Pacific Time (US & Canada)",191,"","","false",NA,"",NA,18329,"2014-05-18 06:12:18 UTC","2015-05-14 01:17:59 UTC","research","CC-BY",NA,"false"
"Lycaena xanthoides","2008-07-05 11:38:09 -0700","Brief description of what you observed","Rancho Los Mochos",37.542765,-121.573194,NA,"Great Copper","http://www.inaturalist.org/observations/682838","https://static.inaturalist.org/photos/859743/medium.jpg?1400393649","eddiebug",682838,"Great Copper","Insecta",59125,"true",1,0,"2008-07-05 11:38:09","2008-07-05","2008-07-05 18:38:09 UTC","Pacific Time (US & Canada)",191,"","","false",NA,"",NA,18329,"2014-05-18 06:12:16 UTC","2015-05-14 01:17:59 UTC","research","CC-BY",NA,"false"
"Lycaena xanthoides","2013-06-26 00:00:00 -0800","","Lake Henshaw, CA",33.229697,-116.7582,NA,"Great Copper","http://www.inaturalist.org/observations/315097","https://static.inaturalist.org/photos/391425/medium.jpg?1444792475","microm",315097,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-26","2013-06-26","","Pacific Time (US & Canada)",1089,"","","false",NA,"",NA,13593,"2013-06-29 04:43:24 UTC","2015-05-14 00:47:58 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-26 00:00:00 -0800","","Lake Henshaw, CA",33.229697,-116.7582,NA,"Great Copper","http://www.inaturalist.org/observations/315096","https://static.inaturalist.org/photos/391419/medium.jpg?1444792466","microm",315096,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-26","2013-06-26","","Pacific Time (US & Canada)",1089,"","","false",NA,"",NA,13593,"2013-06-29 04:34:00 UTC","2015-05-14 00:47:58 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-26 00:00:00 -0800","","Lake Henshaw, CA",33.229697,-116.7582,NA,"Great Copper","http://www.inaturalist.org/observations/315095","https://static.inaturalist.org/photos/391417/medium.jpg?1444792463","microm",315095,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-26","2013-06-26","","Pacific Time (US & Canada)",1089,"","","false",NA,"",NA,13593,"2013-06-29 04:31:58 UTC","2015-05-14 00:47:58 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-26 00:00:00 -0800","","Lake Henshaw, CA",33.229697,-116.7582,NA,"Great Copper","http://www.inaturalist.org/observations/315094","https://static.inaturalist.org/photos/391414/medium.jpg?1444792460","microm",315094,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-26","2013-06-26","","Pacific Time (US & Canada)",1089,"","","false",NA,"",NA,13593,"2013-06-29 04:29:02 UTC","2015-05-14 00:47:58 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-26 13:30:53 -0700","San Diego County, California, US

BAMONA record
http://www.butterfliesandmoths.org/sighting_details/1019857","Lake Henshaw",33.2363185,-116.7610645,NA,"Great Copper","http://www.inaturalist.org/observations/314527","https://static.inaturalist.org/photos/390511/medium.jpg?1444672713","finatic",314527,"Great Copper","Insecta",59125,"false",1,0,"2013-06-26 13:30:53","2013-06-26","2013-06-26 20:30:53 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,10285,"2013-06-28 16:38:04 UTC","2017-05-14 16:48:27 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-26 00:00:00 -0800","","Cuyamaca Rancho State Park, Milk Ranch Road, CA",32.976489,-116.581904,NA,"Great Copper","http://www.inaturalist.org/observations/313807","https://static.inaturalist.org/photos/389422/medium.jpg?1372365194","microm",313807,"Great Copper","Insecta",59125,"false",1,0,"2013-06-26","2013-06-26","","Pacific Time (US & Canada)",107,"","","false",NA,"",NA,13593,"2013-06-27 20:33:00 UTC","2017-04-18 23:07:11 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-19 00:00:00 -0800","","Bear Creek, Colusa County",39.174478,-122.44967,NA,"Great Copper","http://www.inaturalist.org/observations/305545","https://static.inaturalist.org/photos/379203/medium.jpg?1444660310","leslie_flint",305545,"Great Copper","Insecta",59125,"false",1,0,"2013-06-19","2013-06-19","","Pacific Time (US & Canada)",3364,"","","false",NA,"",NA,9335,"2013-06-20 14:38:34 UTC","2015-08-05 23:26:45 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-11 00:00:00 -0800","","Pinnacles National Park, San Benito Co. CA",36.490566,-121.182492,NA,"Great Copper","http://www.inaturalist.org/observations/297233","https://static.inaturalist.org/photos/367648/medium.jpg?1444651850","jmaughn",297233,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-11","2013-06-11","","Pacific Time (US & Canada)",10941,"","","false",NA,"google",NA,2873,"2013-06-12 17:29:48 UTC","2015-05-14 00:21:17 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-08 13:04:28 -0700","San Diego County, California, US","Lake Henshaw",33.2363185,-116.7610645,NA,"Great Copper","http://www.inaturalist.org/observations/295231","https://static.inaturalist.org/photos/365657/medium.jpg?1444648700","finatic",295231,"Great Copper (Lycaena xanthoides)","Insecta",59125,"false",1,0,"2013-06-08 13:04:28","2013-06-08","2013-06-08 20:04:28 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,10285,"2013-06-11 04:40:23 UTC","2015-04-10 14:26:16 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2013-06-01 11:25:59 -0700","","Pinnacles National Monument, Paicines, California, US",36.4783333333,-121.1838333333,NA,"Great Copper","http://www.inaturalist.org/observations/286494","https://static.inaturalist.org/photos/354521/medium.jpg?1370232565","robberfly",286494,"Great Copper","Insecta",59125,"false",1,0,"Sat Jun 01 2013 11:25:59 GMT-0700 (PDT)","2013-06-01","2013-06-01 18:25:59 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,13979,"2013-06-03 04:06:07 UTC","2015-05-14 00:48:36 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2012-07-17 12:23:41 -0700","Check out these photos of the caterpillar of this butterfly tended by ants: <a href=""http://www.alexanderwild.com/keyword/lycaenidae/1/638925112_Csra8#!i=638925112&amp;k=Csra8"" rel=""nofollow"">www.alexanderwild.com/keyword/lycaenidae/1/638925112_Csra...</a>

Great Copper","San Jose, California, United States",37.383184,-121.74272,NA,"Great Copper","http://www.inaturalist.org/observations/143586","https://static.inaturalist.org/photos/198725/medium.jpg?1444612181","edwardrooks",143586,"Great Copper","Insecta",59125,"false",1,0,"2012-07-17 12:23:41","2012-07-17","2012-07-17 19:23:41 UTC","Pacific Time (US & Canada)",NA,"","","false",NA,"",NA,10201,"2012-11-04 16:30:10 UTC","2017-03-28 07:38:48 UTC","research","CC-BY-NC",NA,"false"
"Lycaena xanthoides","2012-06-24 00:00:00 -0800","","Pinnacles National Monument",36.4905655,-121.1824925,NA,"Great Copper","http://www.inaturalist.org/observations/96125","https://static.inaturalist.org/photos/139962/medium.jpg?1444534586","jmaughn",96125,"Great Copper","Insecta",59125,"false",1,0,"2012-06-24","2012-06-24","","Pacific Time (US & Canada)",11146,"","","false",NA,"google",NA,2873,"2012-06-25 17:08:34 UTC","2015-05-14 00:50:53 UTC","research","CC-BY-NC",NA,"false"
